,id,activity,complete_timestamp,activity_history,next_activity,next_time,elapsed_time,total_time,remaining_time
2674,1-626760391,Accepted,2011-12-20 13:43:16+00:00,Accepted,Accepted,2012-01-12 16:33:11+00:00,0,1997432,1997432
2675,1-626760391,Accepted,2012-01-12 16:33:11+00:00,Accepted+Accepted,Completed,2012-01-12 16:33:48+00:00,1997395,1997432,37
2676,1-626760391,Completed,2012-01-12 16:33:48+00:00,Accepted+Accepted+Completed,!,2012-01-12 16:33:48+00:00,1997432,1997432,0
2677,1-626834451,Accepted,2011-12-20 15:25:10+00:00,Accepted,Accepted,2011-12-20 15:26:35+00:00,0,3699483,3699483
2678,1-626834451,Accepted,2011-12-20 15:26:35+00:00,Accepted+Accepted,Completed,2012-02-01 11:03:13+00:00,85,3699483,3699398
2679,1-626834451,Completed,2012-02-01 11:03:13+00:00,Accepted+Accepted+Completed,!,2012-02-01 11:03:13+00:00,3699483,3699483,0
2680,1-627163101,Accepted,2011-12-21 06:14:19+00:00,Accepted,Accepted,2012-01-18 11:17:47+00:00,0,12104288,12104288
2681,1-627163101,Accepted,2012-01-18 11:17:47+00:00,Accepted+Accepted,Accepted,2012-02-01 11:23:43+00:00,2437408,12104288,9666880
2682,1-627163101,Accepted,2012-02-01 11:23:43+00:00,Accepted+Accepted+Accepted,Accepted,2012-04-12 09:35:52+00:00,3647364,12104288,8456924
2683,1-627163101,Accepted,2012-04-12 09:35:52+00:00,Accepted+Accepted+Accepted+Accepted,Accepted,2012-04-19 12:28:17+00:00,9775293,12104288,2328995
2684,1-627163101,Accepted,2012-04-19 12:28:17+00:00,Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-05-09 08:32:27+00:00,10390438,12104288,1713850
2685,1-627163101,Completed,2012-05-09 08:32:27+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-05-09 08:32:27+00:00,12104288,12104288,0
2686,1-627190551,Accepted,2011-12-21 08:06:12+00:00,Accepted,Completed,2011-12-21 08:13:03+00:00,0,4411353,4411353
2687,1-627190551,Completed,2011-12-21 08:13:03+00:00,Accepted+Completed,Accepted,2011-12-29 08:47:16+00:00,411,4411353,4410942
2688,1-627190551,Accepted,2011-12-29 08:47:16+00:00,Accepted+Completed+Accepted,Accepted,2011-12-29 08:47:23+00:00,693664,4411353,3717689
2689,1-627190551,Accepted,2011-12-29 08:47:23+00:00,Accepted+Completed+Accepted+Accepted,Accepted,2012-01-18 15:22:21+00:00,693671,4411353,3717682
2690,1-627190551,Accepted,2012-01-18 15:22:21+00:00,Accepted+Completed+Accepted+Accepted+Accepted,Accepted,2012-01-18 15:31:17+00:00,2445369,4411353,1965984
2691,1-627190551,Accepted,2012-01-18 15:31:17+00:00,Accepted+Completed+Accepted+Accepted+Accepted+Accepted,Completed,2012-02-10 09:28:45+00:00,2445905,4411353,1965448
2692,1-627190551,Completed,2012-02-10 09:28:45+00:00,Accepted+Completed+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-02-10 09:28:45+00:00,4411353,4411353,0
2693,1-627336700,Accepted,2011-12-21 09:39:43+00:00,Accepted,Accepted,2011-12-21 09:40:06+00:00,0,3469148,3469148
2694,1-627336700,Accepted,2011-12-21 09:40:06+00:00,Accepted+Accepted,Accepted,2012-01-30 13:18:50+00:00,23,3469148,3469125
2695,1-627336700,Accepted,2012-01-30 13:18:50+00:00,Accepted+Accepted+Accepted,Completed,2012-01-30 13:18:51+00:00,3469147,3469148,1
2696,1-627336700,Completed,2012-01-30 13:18:51+00:00,Accepted+Accepted+Accepted+Completed,!,2012-01-30 13:18:51+00:00,3469148,3469148,0
2697,1-627337013,Accepted,2011-12-21 10:13:58+00:00,Accepted,Accepted,2012-01-26 13:12:53+00:00,0,6150207,6150207
2698,1-627337013,Accepted,2012-01-26 13:12:53+00:00,Accepted+Accepted,Completed,2012-03-01 14:37:25+00:00,3121135,6150207,3029072
2699,1-627337013,Completed,2012-03-01 14:37:25+00:00,Accepted+Accepted+Completed,!,2012-03-01 14:37:25+00:00,6150207,6150207,0
2700,1-627532005,Accepted,2011-12-21 13:33:20+00:00,Accepted,Accepted,2011-12-21 13:33:49+00:00,0,10706699,10706699
2701,1-627532005,Accepted,2011-12-21 13:33:49+00:00,Accepted+Accepted,Accepted,2012-01-09 13:52:30+00:00,29,10706699,10706670
2702,1-627532005,Accepted,2012-01-09 13:52:30+00:00,Accepted+Accepted+Accepted,Completed,2012-04-23 11:38:19+00:00,1642750,10706699,9063949
2703,1-627532005,Completed,2012-04-23 11:38:19+00:00,Accepted+Accepted+Accepted+Completed,!,2012-04-23 11:38:19+00:00,10706699,10706699,0
2704,1-627557462,Accepted,2011-12-21 13:57:20+00:00,Accepted,Accepted,2011-12-21 13:58:06+00:00,0,3624857,3624857
2705,1-627557462,Accepted,2011-12-21 13:58:06+00:00,Accepted+Accepted,Completed,2012-02-01 12:51:37+00:00,46,3624857,3624811
2706,1-627557462,Completed,2012-02-01 12:51:37+00:00,Accepted+Accepted+Completed,!,2012-02-01 12:51:37+00:00,3624857,3624857,0
2707,1-627630611,Accepted,2011-12-21 14:43:03+00:00,Accepted,Queued,2011-12-21 14:46:04+00:00,0,1721205,1721205
2708,1-627630611,Queued,2011-12-21 14:46:04+00:00,Accepted+Queued,Accepted,2011-12-23 08:36:20+00:00,181,1721205,1721024
2709,1-627630611,Accepted,2011-12-23 08:36:20+00:00,Accepted+Queued+Accepted,Completed,2012-01-10 12:49:48+00:00,150797,1721205,1570408
2710,1-627630611,Completed,2012-01-10 12:49:48+00:00,Accepted+Queued+Accepted+Completed,!,2012-01-10 12:49:48+00:00,1721205,1721205,0
2711,1-627936524,Accepted,2011-12-22 09:03:52+00:00,Accepted,Completed,2012-04-23 09:20:55+00:00,0,10628223,10628223
2712,1-627936524,Completed,2012-04-23 09:20:55+00:00,Accepted+Completed,!,2012-04-23 09:20:55+00:00,10628223,10628223,0
2713,1-627980711,Accepted,2011-12-22 09:26:34+00:00,Accepted,Completed,2012-02-01 14:40:27+00:00,0,3561233,3561233
2714,1-627980711,Completed,2012-02-01 14:40:27+00:00,Accepted+Completed,!,2012-02-01 14:40:27+00:00,3561233,3561233,0
2715,1-627878397,Accepted,2011-12-22 10:00:33+00:00,Accepted,Accepted,2012-05-29 11:37:20+00:00,0,13743451,13743451
2716,1-627878397,Accepted,2012-05-29 11:37:20+00:00,Accepted+Accepted,Completed,2012-05-29 11:38:04+00:00,13743407,13743451,44
2717,1-627878397,Completed,2012-05-29 11:38:04+00:00,Accepted+Accepted+Completed,!,2012-05-29 11:38:04+00:00,13743451,13743451,0
2718,1-628078553,Accepted,2011-12-22 12:59:52+00:00,Accepted,Completed,2012-04-19 15:42:44+00:00,0,10291372,10291372
2719,1-628078553,Completed,2012-04-19 15:42:44+00:00,Accepted+Completed,!,2012-04-19 15:42:44+00:00,10291372,10291372,0
2720,1-628105478,Accepted,2011-12-22 13:57:58+00:00,Accepted,Accepted,2012-02-02 11:54:54+00:00,0,10971816,10971816
2721,1-628105478,Accepted,2012-02-02 11:54:54+00:00,Accepted+Accepted,Accepted,2012-04-27 13:39:00+00:00,3621416,10971816,7350400
2722,1-628105478,Accepted,2012-04-27 13:39:00+00:00,Accepted+Accepted+Accepted,Completed,2012-04-27 13:41:34+00:00,10971662,10971816,154
2723,1-628105478,Completed,2012-04-27 13:41:34+00:00,Accepted+Accepted+Accepted+Completed,!,2012-04-27 13:41:34+00:00,10971816,10971816,0
2724,1-628203323,Accepted,2011-12-22 16:18:37+00:00,Accepted,Accepted,2011-12-22 16:21:45+00:00,0,11869850,11869850
2725,1-628203323,Accepted,2011-12-22 16:21:45+00:00,Accepted+Accepted,Accepted,2011-12-26 15:36:48+00:00,188,11869850,11869662
2726,1-628203323,Accepted,2011-12-26 15:36:48+00:00,Accepted+Accepted+Accepted,Accepted,2011-12-27 10:05:29+00:00,343091,11869850,11526759
2727,1-628203323,Accepted,2011-12-27 10:05:29+00:00,Accepted+Accepted+Accepted+Accepted,Accepted,2012-01-17 20:43:17+00:00,409612,11869850,11460238
2728,1-628203323,Accepted,2012-01-17 20:43:17+00:00,Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2012-04-03 20:11:09+00:00,2262280,11869850,9607570
2729,1-628203323,Accepted,2012-04-03 20:11:09+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-05-08 01:29:27+00:00,8913152,11869850,2956698
2730,1-628203323,Completed,2012-05-08 01:29:27+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-05-08 01:29:27+00:00,11869850,11869850,0
2731,1-628222366,Accepted,2011-12-22 19:57:48+00:00,Accepted,Completed,2012-01-18 13:51:27+00:00,0,2310819,2310819
2732,1-628222366,Completed,2012-01-18 13:51:27+00:00,Accepted+Completed,!,2012-01-18 13:51:27+00:00,2310819,2310819,0
2733,1-628255780,Accepted,2011-12-22 19:59:12+00:00,Accepted,Completed,2012-01-18 13:51:12+00:00,0,2310720,2310720
2734,1-628255780,Completed,2012-01-18 13:51:12+00:00,Accepted+Completed,!,2012-01-18 13:51:12+00:00,2310720,2310720,0
2735,1-628669941,Accepted,2011-12-23 09:46:51+00:00,Accepted,Completed,2012-01-02 08:24:05+00:00,0,859034,859034
2736,1-628669941,Completed,2012-01-02 08:24:05+00:00,Accepted+Completed,!,2012-01-02 08:24:05+00:00,859034,859034,0
2737,1-628704675,Accepted,2011-12-23 10:16:00+00:00,Accepted,Queued,2011-12-23 10:17:34+00:00,0,8475281,8475281
2738,1-628704675,Queued,2011-12-23 10:17:34+00:00,Accepted+Queued,Accepted,2012-01-04 11:45:11+00:00,94,8475281,8475187
2739,1-628704675,Accepted,2012-01-04 11:45:11+00:00,Accepted+Queued+Accepted,Queued,2012-01-04 11:46:17+00:00,1042151,8475281,7433130
2740,1-628704675,Queued,2012-01-04 11:46:17+00:00,Accepted+Queued+Accepted+Queued,Accepted,2012-03-30 12:14:17+00:00,1042217,8475281,7433064
2741,1-628704675,Accepted,2012-03-30 12:14:17+00:00,Accepted+Queued+Accepted+Queued+Accepted,Completed,2012-03-30 12:30:41+00:00,8474297,8475281,984
2742,1-628704675,Completed,2012-03-30 12:30:41+00:00,Accepted+Queued+Accepted+Queued+Accepted+Completed,!,2012-03-30 12:30:41+00:00,8475281,8475281,0
2743,1-629642635,Accepted,2011-12-27 06:53:22+00:00,Accepted,Accepted,2011-12-27 06:58:58+00:00,0,7281423,7281423
2744,1-629642635,Accepted,2011-12-27 06:58:58+00:00,Accepted+Accepted,Accepted,2012-02-01 09:14:07+00:00,336,7281423,7281087
2745,1-629642635,Accepted,2012-02-01 09:14:07+00:00,Accepted+Accepted+Accepted,Accepted,2012-03-20 13:29:41+00:00,3118845,7281423,4162578
2746,1-629642635,Accepted,2012-03-20 13:29:41+00:00,Accepted+Accepted+Accepted+Accepted,Completed,2012-03-20 13:30:25+00:00,7281379,7281423,44
2747,1-629642635,Completed,2012-03-20 13:30:25+00:00,Accepted+Accepted+Accepted+Accepted+Completed,!,2012-03-20 13:30:25+00:00,7281423,7281423,0
2748,1-629618537,Accepted,2011-12-27 07:06:43+00:00,Accepted,Accepted,2011-12-27 07:07:18+00:00,0,3728029,3728029
2749,1-629618537,Accepted,2011-12-27 07:07:18+00:00,Accepted+Accepted,Accepted,2012-02-08 10:33:09+00:00,35,3728029,3727994
2750,1-629618537,Accepted,2012-02-08 10:33:09+00:00,Accepted+Accepted+Accepted,Completed,2012-02-08 10:40:32+00:00,3727586,3728029,443
2751,1-629618537,Completed,2012-02-08 10:40:32+00:00,Accepted+Accepted+Accepted+Completed,!,2012-02-08 10:40:32+00:00,3728029,3728029,0
2752,1-629629428,Accepted,2011-12-27 08:05:25+00:00,Accepted,Accepted,2012-02-21 07:04:40+00:00,0,12893784,12893784
2753,1-629629428,Accepted,2012-02-21 07:04:40+00:00,Accepted+Accepted,Accepted,2012-05-24 13:40:31+00:00,4834755,12893784,8059029
2754,1-629629428,Accepted,2012-05-24 13:40:31+00:00,Accepted+Accepted+Accepted,Completed,2012-05-24 13:41:49+00:00,12893706,12893784,78
2755,1-629629428,Completed,2012-05-24 13:41:49+00:00,Accepted+Accepted+Accepted+Completed,!,2012-05-24 13:41:49+00:00,12893784,12893784,0
2756,1-629991273,Accepted,2011-12-28 03:10:10+00:00,Accepted,Accepted,2012-02-01 11:01:35+00:00,0,3052319,3052319
2757,1-629991273,Accepted,2012-02-01 11:01:35+00:00,Accepted+Accepted,Completed,2012-02-01 11:02:09+00:00,3052285,3052319,34
2758,1-629991273,Completed,2012-02-01 11:02:09+00:00,Accepted+Accepted+Completed,!,2012-02-01 11:02:09+00:00,3052319,3052319,0
2759,1-630156753,Accepted,2011-12-28 08:27:37+00:00,Accepted,Queued,2011-12-28 08:33:19+00:00,0,4405245,4405245
2760,1-630156753,Queued,2011-12-28 08:33:19+00:00,Accepted+Queued,Accepted,2012-02-17 07:59:53+00:00,342,4405245,4404903
2761,1-630156753,Accepted,2012-02-17 07:59:53+00:00,Accepted+Queued+Accepted,Completed,2012-02-17 08:08:22+00:00,4404736,4405245,509
2762,1-630156753,Completed,2012-02-17 08:08:22+00:00,Accepted+Queued+Accepted+Completed,!,2012-02-17 08:08:22+00:00,4405245,4405245,0
2763,1-630493188,Accepted,2011-12-29 07:18:50+00:00,Accepted,Completed,2012-01-05 14:21:33+00:00,0,630163,630163
2764,1-630493188,Completed,2012-01-05 14:21:33+00:00,Accepted+Completed,!,2012-01-05 14:21:33+00:00,630163,630163,0
2765,1-631001113,Accepted,2011-12-29 12:34:26+00:00,Accepted,Completed,2012-01-02 07:23:31+00:00,0,326945,326945
2766,1-631001113,Completed,2012-01-02 07:23:31+00:00,Accepted+Completed,!,2012-01-02 07:23:31+00:00,326945,326945,0
2767,1-631117870,Accepted,2011-12-29 23:45:55+00:00,Accepted,Accepted,2011-12-29 23:47:40+00:00,0,6944894,6944894
2768,1-631117870,Accepted,2011-12-29 23:47:40+00:00,Accepted+Accepted,Accepted,2011-12-29 23:49:46+00:00,105,6944894,6944789
2769,1-631117870,Accepted,2011-12-29 23:49:46+00:00,Accepted+Accepted+Accepted,Queued,2012-01-24 08:38:12+00:00,231,6944894,6944663
2770,1-631117870,Queued,2012-01-24 08:38:12+00:00,Accepted+Accepted+Accepted+Queued,Accepted,2012-01-25 08:53:18+00:00,2191937,6944894,4752957
2771,1-631117870,Accepted,2012-01-25 08:53:18+00:00,Accepted+Accepted+Accepted+Queued+Accepted,Accepted,2012-01-25 09:21:00+00:00,2279243,6944894,4665651
2772,1-631117870,Accepted,2012-01-25 09:21:00+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted,Queued,2012-03-07 12:19:55+00:00,2280905,6944894,4663989
2773,1-631117870,Queued,2012-03-07 12:19:55+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Queued,Accepted,2012-03-12 18:24:36+00:00,5920440,6944894,1024454
2774,1-631117870,Accepted,2012-03-12 18:24:36+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Queued+Accepted,Completed,2012-03-19 08:54:09+00:00,6374321,6944894,570573
2775,1-631117870,Completed,2012-03-19 08:54:09+00:00,Accepted+Accepted+Accepted+Queued+Accepted+Accepted+Queued+Accepted+Completed,!,2012-03-19 08:54:09+00:00,6944894,6944894,0
2776,1-631509503,Accepted,2011-12-30 14:51:11+00:00,Accepted,Completed,2012-02-01 13:00:43+00:00,0,2844572,2844572
2777,1-631509503,Completed,2012-02-01 13:00:43+00:00,Accepted+Completed,!,2012-02-01 13:00:43+00:00,2844572,2844572,0
2778,1-632486751,Accepted,2012-01-02 13:13:30+00:00,Accepted,Accepted,2012-01-24 12:04:38+00:00,0,1896807,1896807
2779,1-632486751,Accepted,2012-01-24 12:04:38+00:00,Accepted+Accepted,Accepted,2012-01-24 12:05:35+00:00,1896668,1896807,139
2780,1-632486751,Accepted,2012-01-24 12:05:35+00:00,Accepted+Accepted+Accepted,Completed,2012-01-24 12:06:57+00:00,1896725,1896807,82
2781,1-632486751,Completed,2012-01-24 12:06:57+00:00,Accepted+Accepted+Accepted+Completed,!,2012-01-24 12:06:57+00:00,1896807,1896807,0
2782,1-633036453,Accepted,2012-01-03 13:40:35+00:00,Accepted,Queued,2012-01-03 13:53:17+00:00,0,4921657,4921657
2783,1-633036453,Queued,2012-01-03 13:53:17+00:00,Accepted+Queued,Accepted,2012-01-03 13:54:20+00:00,762,4921657,4920895
2784,1-633036453,Accepted,2012-01-03 13:54:20+00:00,Accepted+Queued+Accepted,Completed,2012-02-29 12:48:12+00:00,825,4921657,4920832
2785,1-633036453,Completed,2012-02-29 12:48:12+00:00,Accepted+Queued+Accepted+Completed,!,2012-02-29 12:48:12+00:00,4921657,4921657,0
2786,1-633092732,Accepted,2012-01-03 13:53:21+00:00,Accepted,Accepted,2012-01-19 06:35:48+00:00,0,1356391,1356391
2787,1-633092732,Accepted,2012-01-19 06:35:48+00:00,Accepted+Accepted,Completed,2012-01-19 06:39:52+00:00,1356147,1356391,244
2788,1-633092732,Completed,2012-01-19 06:39:52+00:00,Accepted+Accepted+Completed,!,2012-01-19 06:39:52+00:00,1356391,1356391,0
2789,1-633184307,Accepted,2012-01-03 20:31:30+00:00,Accepted,Completed,2012-03-14 13:23:58+00:00,0,6108748,6108748
2790,1-633184307,Completed,2012-03-14 13:23:58+00:00,Accepted+Completed,!,2012-03-14 13:23:58+00:00,6108748,6108748,0
2791,1-634447637,Accepted,2012-01-04 09:39:31+00:00,Accepted,Accepted,2012-01-04 09:42:06+00:00,0,2226367,2226367
2792,1-634447637,Accepted,2012-01-04 09:42:06+00:00,Accepted+Accepted,Accepted,2012-01-30 04:05:16+00:00,155,2226367,2226212
2793,1-634447637,Accepted,2012-01-30 04:05:16+00:00,Accepted+Accepted+Accepted,Completed,2012-01-30 04:05:38+00:00,2226345,2226367,22
2794,1-634447637,Completed,2012-01-30 04:05:38+00:00,Accepted+Accepted+Accepted+Completed,!,2012-01-30 04:05:38+00:00,2226367,2226367,0
2795,1-634479154,Accepted,2012-01-04 10:28:12+00:00,Accepted,Completed,2012-03-06 09:06:32+00:00,0,5351900,5351900
2796,1-634479154,Completed,2012-03-06 09:06:32+00:00,Accepted+Completed,!,2012-03-06 09:06:32+00:00,5351900,5351900,0
2797,1-634487640,Accepted,2012-01-04 10:50:05+00:00,Accepted,Completed,2012-01-25 13:31:46+00:00,0,1824101,1824101
2798,1-634487640,Completed,2012-01-25 13:31:46+00:00,Accepted+Completed,!,2012-01-25 13:31:46+00:00,1824101,1824101,0
2799,1-634506651,Accepted,2012-01-04 11:36:18+00:00,Accepted,Completed,2012-01-04 11:53:35+00:00,0,1037,1037
2800,1-634506651,Completed,2012-01-04 11:53:35+00:00,Accepted+Completed,!,2012-01-04 11:53:35+00:00,1037,1037,0
2801,1-634533656,Accepted,2012-01-04 12:02:22+00:00,Accepted,Completed,2012-01-09 12:11:00+00:00,0,432518,432518
2802,1-634533656,Completed,2012-01-09 12:11:00+00:00,Accepted+Completed,!,2012-01-09 12:11:00+00:00,432518,432518,0
2803,1-635351501,Accepted,2012-01-05 12:27:48+00:00,Accepted,Completed,2012-05-14 06:42:53+00:00,0,11211305,11211305
2804,1-635351501,Completed,2012-05-14 06:42:53+00:00,Accepted+Completed,!,2012-05-14 06:42:53+00:00,11211305,11211305,0
2805,1-635404161,Accepted,2012-01-05 13:10:14+00:00,Accepted,Accepted,2012-01-05 13:10:27+00:00,0,1624806,1624806
2806,1-635404161,Accepted,2012-01-05 13:10:27+00:00,Accepted+Accepted,Completed,2012-01-24 08:30:20+00:00,13,1624806,1624793
2807,1-635404161,Completed,2012-01-24 08:30:20+00:00,Accepted+Accepted+Completed,!,2012-01-24 08:30:20+00:00,1624806,1624806,0
2808,1-635382525,Accepted,2012-01-05 13:48:54+00:00,Accepted,Completed,2012-01-10 14:36:47+00:00,0,434873,434873
2809,1-635382525,Completed,2012-01-10 14:36:47+00:00,Accepted+Completed,!,2012-01-10 14:36:47+00:00,434873,434873,0
2810,1-636080278,Accepted,2012-01-06 14:40:03+00:00,Accepted,Queued,2012-01-06 14:51:57+00:00,0,2245316,2245316
2811,1-636080278,Queued,2012-01-06 14:51:57+00:00,Accepted+Queued,Accepted,2012-01-06 14:59:41+00:00,714,2245316,2244602
2812,1-636080278,Accepted,2012-01-06 14:59:41+00:00,Accepted+Queued+Accepted,Queued,2012-01-06 15:06:24+00:00,1178,2245316,2244138
2813,1-636080278,Queued,2012-01-06 15:06:24+00:00,Accepted+Queued+Accepted+Queued,Queued,2012-01-09 11:54:45+00:00,1581,2245316,2243735
2814,1-636080278,Queued,2012-01-09 11:54:45+00:00,Accepted+Queued+Accepted+Queued+Queued,Accepted,2012-01-09 14:28:35+00:00,249282,2245316,1996034
2815,1-636080278,Accepted,2012-01-09 14:28:35+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted,Queued,2012-01-09 14:30:19+00:00,258512,2245316,1986804
2816,1-636080278,Queued,2012-01-09 14:30:19+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued,Accepted,2012-01-10 10:10:26+00:00,258616,2245316,1986700
2817,1-636080278,Accepted,2012-01-10 10:10:26+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted,Queued,2012-01-10 10:24:16+00:00,329423,2245316,1915893
2818,1-636080278,Queued,2012-01-10 10:24:16+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-02-01 14:21:10+00:00,330253,2245316,1915063
2819,1-636080278,Accepted,2012-02-01 14:21:10+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted,Completed,2012-02-01 14:21:59+00:00,2245267,2245316,49
2820,1-636080278,Completed,2012-02-01 14:21:59+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Completed,!,2012-02-01 14:21:59+00:00,2245316,2245316,0
2821,1-636102195,Accepted,2012-01-06 15:05:47+00:00,Accepted,Accepted,2012-01-06 15:15:10+00:00,0,7087548,7087548
2822,1-636102195,Accepted,2012-01-06 15:15:10+00:00,Accepted+Accepted,Queued,2012-01-21 02:17:23+00:00,563,7087548,7086985
2823,1-636102195,Queued,2012-01-21 02:17:23+00:00,Accepted+Accepted+Queued,Accepted,2012-02-29 12:04:23+00:00,1249896,7087548,5837652
2824,1-636102195,Accepted,2012-02-29 12:04:23+00:00,Accepted+Accepted+Queued+Accepted,Accepted,2012-03-05 15:30:53+00:00,4654716,7087548,2432832
2825,1-636102195,Accepted,2012-03-05 15:30:53+00:00,Accepted+Accepted+Queued+Accepted+Accepted,Completed,2012-03-28 15:51:35+00:00,5099106,7087548,1988442
2826,1-636102195,Completed,2012-03-28 15:51:35+00:00,Accepted+Accepted+Queued+Accepted+Accepted+Completed,!,2012-03-28 15:51:35+00:00,7087548,7087548,0
2827,1-636501102,Accepted,2012-01-07 10:40:01+00:00,Accepted,Completed,2012-01-30 17:01:01+00:00,0,2010060,2010060
2828,1-636501102,Completed,2012-01-30 17:01:01+00:00,Accepted+Completed,!,2012-01-30 17:01:01+00:00,2010060,2010060,0
2829,1-636789520,Accepted,2012-01-09 06:56:13+00:00,Accepted,Completed,2012-02-20 07:57:45+00:00,0,3632492,3632492
2830,1-636789520,Completed,2012-02-20 07:57:45+00:00,Accepted+Completed,!,2012-02-20 07:57:45+00:00,3632492,3632492,0
2831,1-636849620,Accepted,2012-01-09 07:30:45+00:00,Accepted,Accepted,2012-01-09 07:33:25+00:00,0,7019028,7019028
2832,1-636849620,Accepted,2012-01-09 07:33:25+00:00,Accepted+Accepted,Accepted,2012-02-17 07:57:41+00:00,160,7019028,7018868
2833,1-636849620,Accepted,2012-02-17 07:57:41+00:00,Accepted+Accepted+Accepted,Accepted,2012-03-28 11:25:34+00:00,3371216,7019028,3647812
